binId	dojezdy_all	dojezdy_urgent	dojezdy_very_urgent	count_all	count_urgent	count_very_urgent	DUŠNOST	ÚRAZ	BOLEST BŘICHA	PÁD	NESP.NEURO. PŘÍZ.	JINÉ POT.AK.	STENOKARDIE	JINÉ POT./ZH.STAVU	PO KOLAPSU	BEZVĚDOMÍ	NEVOLNOST	BOLEST ZAD 	PSYCHÓZA	NAPADENÍ	INTOXIKACE	SOMNOLENCE	KRVÁCENÍ	DN	HYPERT.	ARYTMIE	BOLEST DK	TEPLOTA	KŘEČE/PO KŘEČI	K PORODU	BOLEST JINÁ	DUŠNOST_time	ÚRAZ_time	BOLEST BŘICHA_time	PÁD_time	NESP.NEURO. PŘÍZ._time	JINÉ POT.AK._time	STENOKARDIE_time	JINÉ POT./ZH.STAVU_time	PO KOLAPSU_time	BEZVĚDOMÍ_time	NEVOLNOST_time	BOLEST ZAD _time	PSYCHÓZA_time	NAPADENÍ_time	INTOXIKACE_time	SOMNOLENCE_time	KRVÁCENÍ_time	DN_time	HYPERT._time	ARYTMIE_time	BOLEST DK_time	TEPLOTA_time	KŘEČE/PO KŘEČI_time	K PORODU_time	BOLEST JINÁ_time
885	6.00	6.00	5.00	75	64	18	7	5	3	8	4	4	5	5	4	3	2	0	6	1	0	0	0	2	0	0	1	1	1	1	2	5.00	6.00	4.00	8.00	7.00	7.00	6.00	5.00	8.00	6.00	7.00	0	7.00	6.00	0	0	0	6.00	0	0	8.00	6.00	6.00	6.00	5.00
886	6.00	6.00	6.00	203	161	67	21	15	20	21	10	12	13	10	7	5	5	4	7	0	4	2	1	4	9	2	6	1	2	1	3	6.00	6.00	7.00	6.00	6.00	6.00	5.00	8.00	7.00	5.00	5.00	7.00	7.00	0	10.00	7.00	6.00	8.00	6.00	11.00	7.00	6.00	5.00	6.00	6.00
887	7.00	7.00	6.00	123	97	38	17	11	11	11	11	2	5	4	5	5	1	3	1	0	1	5	4	3	2	4	1	0	1	1	2	5.00	8.00	8.00	5.00	9.00	7.00	8.00	7.00	6.00	4.00	8.00	7.00	7.00	0	7.00	5.00	8.00	5.00	7.00	8.00	5.00	0	1.00	5.00	12.00
888	8.00	8.00	7.00	445	330	153	55	36	34	38	27	29	26	24	8	14	11	17	10	5	9	6	10	3	11	9	9	6	5	2	5	7.00	8.00	8.00	8.00	8.00	8.00	7.00	8.00	8.00	7.00	9.00	9.00	7.00	9.00	7.00	6.00	9.00	7.00	7.00	7.00	8.00	8.00	8.00	7.00	8.00
889	9.00	9.00	9.00	41	34	16	5	6	5	1	3	2	0	0	0	1	2	1	0	0	0	1	1	5	1	0	0	1	2	0	0	9.00	9.00	9.00	10.00	9.00	9.00	0	0	0	6.00	8.00	8.00	0	0	0	8.00	16.00	9.00	6.00	0	0	10.00	10.00	0	0
890	10.00	10.00	8.00	5	2	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.00	9.00	0	13.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	12.00	12.00	0	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.00	0	0	12.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901	8.00	8.00	8.00	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00	0	0	0	0	0	0	0	0	0	0	7.00	0	0	0	0	0	0	0
902	13.00	13.00	13.00	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	16.00	21.00	0	0	13.00	0	0	0	0	0	0
903	10.00	10.00	11.00	25	22	8	3	3	1	0	3	3	2	0	1	2	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	8.00	10.00	7.00	0	11.00	7.00	10.00	0	11.00	8.00	6.00	15.00	0	10.00	0	0	0	0	0	0	12.00	0	8.00	0	0
904	10.00	10.00	10.00	4	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0
905	8.00	8.00	8.00	5	4	3	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6.00	8.00	18.00	0	0	0	0	0	0	0	12.00	0	6.00	0	0	0	0	0	0	0	0	0	0	0
906	6.00	6.00	6.00	58	45	21	5	5	7	1	0	2	3	5	3	1	3	1	0	2	1	1	3	1	1	0	1	2	1	2	0	9.00	13.00	6.00	10.00	0	6.00	10.00	6.00	6.00	3.00	8.00	5.00	0	13.00	5.00	4.00	6.00	9.00	6.00	0	11.00	12.00	12.00	6.00	0
907	8.00	8.00	8.00	82	71	30	12	6	9	5	6	5	4	3	1	3	0	2	2	2	0	4	1	2	2	1	1	1	3	0	1	10.00	7.00	7.00	10.00	12.00	5.00	9.00	13.00	18.00	12.00	0	15.00	6.00	15.00	0	10.00	7.00	10.00	14.00	9.00	7.00	7.00	8.00	0	8.00
908	10.00	10.00	10.00	29	26	17	9	0	2	1	1	0	2	2	1	3	1	1	0	0	1	0	2	0	0	0	0	1	1	0	0	10.00	0	7.00	15.00	8.00	0	13.00	17.00	8.00	12.00	17.00	15.00	0	0	11.00	0	13.00	0	0	0	0	8.00	7.00	0	0
909	9.00	9.00	9.00	7	4	3	1	1	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.00	8.00	9.00	10.00	0	0	0	14.00	0	0	0	0	0	9.00	0	0	0	0	0	0	0	0	0	0	0
910	12.00	12.00	12.00	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	10.00	10.00	10.00	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11.00	8.00	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	0	0	0	0	0	0	0	0
912	10.00	10.00	14.00	10	7	2	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	14.00	11.00	9.00	10.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	14.00	0
913	9.00	9.00	9.00	149	124	51	12	16	13	9	6	12	4	6	1	6	3	5	15	3	4	4	6	2	1	0	1	3	2	2	3	8.00	8.00	10.00	9.00	9.00	10.00	9.00	9.00	11.00	8.00	8.00	10.00	9.00	9.00	10.00	9.00	8.00	8.00	8.00	0	11.00	8.00	10.00	14.00	13.00
914	9.00	9.00	8.00	153	119	56	14	14	19	4	8	13	7	4	4	4	7	2	2	2	4	1	2	0	7	2	4	4	1	1	3	7.00	8.00	9.00	10.00	10.00	8.00	8.00	10.00	9.00	9.00	8.00	14.00	9.00	12.00	10.00	10.00	9.00	0	10.00	13.00	10.00	8.00	8.00	10.00	10.00
915	9.00	9.00	9.00	9	7	2	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00	0	9.00	10.00	12.00	10.00	0	11.00	8.00	0	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0
916	7.00	7.00	7.00	41	34	16	6	4	1	1	5	1	1	0	2	2	2	4	0	2	0	0	2	2	1	0	1	0	1	0	0	7.00	6.00	7.00	3.00	7.00	7.00	6.00	0	8.00	10.00	7.00	14.00	0	5.00	0	0	7.00	6.00	6.00	0	7.00	0	7.00	0	0
917	5.00	5.00	6.00	78	66	24	7	10	4	12	5	4	3	2	1	2	3	1	3	3	3	1	1	3	1	0	0	0	2	1	2	5.00	6.00	8.00	5.00	4.00	5.00	5.00	11.00	6.00	11.00	5.00	5.00	4.00	9.00	4.00	5.00	6.00	8.00	5.00	0	0	0	8.00	4.00	7.00
918	8.00	8.00	9.00	96	66	26	8	10	11	9	8	9	1	8	2	4	3	3	0	1	1	1	2	0	3	0	2	0	0	2	5	9.00	6.00	10.00	8.00	9.00	7.00	0.00	7.00	13.00	9.00	6.00	10.00	0	9.00	7.00	10.00	8.00	0	8.00	0	12.00	0	0	9.00	8.00
919	6.00	6.00	6.00	330	237	118	35	25	26	21	16	7	15	14	5	10	6	15	9	5	12	9	9	5	12	10	8	6	4	2	6	7.00	6.00	6.00	6.00	6.00	5.00	6.00	7.00	6.00	6.00	6.00	7.00	6.00	4.00	6.00	6.00	6.00	4.00	6.00	7.00	6.00	7.00	8.00	9.00	6.00
920	7.00	7.00	8.00	79	66	29	5	7	12	4	4	7	0	6	3	3	0	4	1	1	1	1	0	1	0	0	2	2	3	1	3	8.00	7.00	8.00	5.00	7.00	7.00	0	8.00	7.00	7.00	0	10.00	10.00	7.00	7.00	7.00	0	8.00	0	0	7.00	9.00	9.00	5.00	8.00
921	7.00	7.00	7.00	313	235	89	23	20	26	28	17	36	4	18	11	12	9	4	8	5	5	5	10	6	7	5	7	4	4	6	6	6.00	7.00	7.00	6.00	6.00	7.00	6.00	6.00	6.00	6.00	8.00	7.00	7.00	6.00	7.00	6.00	8.00	4.00	8.00	7.00	6.00	7.00	7.00	6.00	7.00
922	6.00	6.00	6.00	447	347	160	49	27	54	42	23	28	13	36	7	22	13	11	13	2	7	14	7	1	8	8	7	8	2	4	2	5.00	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	6.00	7.00	8.00	6.00	14.00	6.00	6.00	7.00	7.00	6.00	6.00	6.00	6.00	9.00	8.00	6.00
923	7.00	7.00	7.00	210	160	48	14	16	13	13	21	11	12	7	5	4	6	4	8	3	3	4	3	7	9	10	1	3	4	4	2	7.00	6.00	7.00	7.00	7.00	8.00	6.00	8.00	7.00	5.00	7.00	7.00	7.00	7.00	8.00	9.00	5.00	7.00	8.00	7.00	6.00	6.00	9.00	7.00	8.00
924	7.00	7.00	7.00	138	104	48	19	10	6	10	9	1	5	6	3	5	4	10	4	0	5	6	3	0	6	2	4	1	1	2	1	7.00	9.00	8.00	8.00	7.00	7.00	6.00	8.00	8.00	6.00	8.00	8.00	9.00	0	8.00	7.00	9.00	0	8.00	8.00	7.00	7.00	6.00	17.00	7.00
925	8.00	8.00	8.00	26	16	6	3	5	1	4	0	3	0	0	1	1	0	0	0	0	0	2	0	0	1	0	1	1	1	0	0	8.00	8.00	10.00	7.00	0	11.00	0	0	6.00	7.00	0	0	0	0	0	8.00	0	0	8.00	0	16.00	11.00	5.00	0	0
926	19.00	19.00	9.00	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	0	0	0	0	19.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927	12.00	10.00	10.00	7	4	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.00	0	12.00	13.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	0
928	12.00	12.00	11.00	41	37	16	3	4	2	3	1	0	6	2	3	1	3	4	3	0	1	0	1	0	0	1	0	0	0	0	0	12.00	13.00	10.00	11.00	14.00	0	12.00	14.00	13.00	12.00	9.00	10.00	11.00	0	13.00	0	13.00	0	0	11.00	0	0	0	0	0
929	10.00	10.00	10.00	46	36	23	10	6	8	5	1	1	2	1	1	3	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	10.00	11.00	12.00	13.00	11.00	12.00	16.00	9.00	9.00	10.00	0	10.00	0	14.00	0	9.00	12.00	8.00	0	0	10.00	0	0	0	0
930	15.00	12.00	10.00	6	5	2	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10.00	0	0	16.00	0	0	0	0	15.00	0	0	0	0	0	0	0	0	0	18.00	0	0	0	0
937	15.00	15.00	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	10.00	12.00	12.00	14	12	4	2	1	0	0	2	3	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	12.00	12.00	0	0	10.00	8.00	0	12.00	0	17.00	17.00	0	0	0	0	0	0	8.00	0	0	9.00	0	0	0	0
939	9.00	9.00	9.00	24	21	11	3	0	3	1	2	2	5	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	11.00	0	9.00	8.00	13.00	15.00	9.00	9.00	0	7.00	0	13.00	13.00	0	8.00	0	8.00	12.00	9.00	0	0	0	0	0	0
940	7.00	7.00	8.00	66	53	27	8	5	8	1	1	0	1	3	2	3	6	3	2	0	1	0	1	2	0	2	2	2	1	3	2	8.00	6.00	7.00	6.00	15.00	0	7.00	7.00	6.00	6.00	10.00	8.00	7.00	0	7.00	0	5.00	7.00	0	15.00	11.00	13.00	7.00	5.00	12.00
941	8.00	8.00	9.00	64	54	23	6	2	1	5	4	1	3	2	3	6	2	3	2	2	2	1	2	1	1	2	1	1	3	0	0	10.00	8.00	6.00	7.00	9.00	5.00	9.00	14.00	5.00	10.00	9.00	9.00	12.00	12.00	12.00	7.00	12.00	6.00	7.00	13.00	6.00	9.00	9.00	0	0
942	15.00	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	8.00	8.00	10.00	8	6	3	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	11.00	8.00	4.00	5.00	0	0	0	0	0	0	0	12.00	0	0	0	0	10.00	0	0	0	0	0	5.00	0	0
944	4.00	5.00	5.00	15	12	4	1	3	0	0	0	0	2	0	0	0	0	0	5	1	1	0	0	1	0	0	0	0	0	0	1	5.00	3.00	0	0	0	0	8.00	0	0	0	0	0	4.00	4.00	5.00	0	0	12.00	0	0	0	0	0	0	5.00
945	10.00	10.00	17.00	13	9	4	0	3	2	1	1	0	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	10.00	19.00	12.00	9.00	0	10.00	0	4.00	0	0	17.00	0	0	16.00	0	0	12.00	0	0	0	0	0	0	0
946	11.00	11.00	12.00	8	8	2	0	2	1	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	12.00	7.00	0	16.00	0	12.00	0	0	0	0	0	10.00	0	11.00	0	0	0	0	0	0	0	0	0	0
947	8.00	8.00	7.00	38	30	14	2	1	1	1	3	1	7	3	1	2	0	1	1	0	2	1	1	0	4	0	0	2	0	0	0	10.00	10.00	7.00	12.00	8.00	12.00	8.00	7.00	6.00	9.00	0	8.00	9.00	0	7.00	8.00	7.00	0	9.00	0	0	12.00	0	0	0
948	11.00	11.00	9.00	4	4	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.00	0	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
949	9.00	9.00	9.00	16	13	6	2	1	2	0	1	0	0	2	0	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	11.00	17.00	9.00	0	7.00	0	0	15.00	0	8.00	8.00	9.00	0	10.00	0	0	0	7.00	0	0	0	0	0	0	0
950	8.00	8.00	8.00	256	192	90	40	16	30	19	9	16	17	11	8	5	9	7	2	7	7	2	2	3	5	3	3	7	4	1	3	8.00	8.00	8.00	9.00	10.00	9.00	8.00	7.00	7.00	7.00	9.00	7.00	11.00	9.00	11.00	9.00	9.00	7.00	9.00	9.00	12.00	10.00	8.00	7.00	8.00
951	8.00	8.00	8.00	203	160	73	24	20	24	18	8	7	7	8	8	7	5	4	3	4	3	6	1	0	3	4	5	5	4	6	2	8.00	7.00	8.00	9.00	8.00	10.00	8.00	10.00	8.00	8.00	10.00	11.00	12.00	11.00	11.00	11.00	12.00	0	7.00	9.00	11.00	11.00	7.00	11.00	13.00
952	14.00	14.00	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	8.00	9.00	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00	0	0	0	8.00	0	0	0	0	0	0	0
954	5.00	5.00	4.00	78	54	21	6	7	3	5	9	2	6	0	3	6	5	2	0	1	0	1	3	0	2	1	3	2	0	1	1	6.00	3.00	4.00	6.00	6.00	3.00	6.00	0	6.00	6.00	5.00	4.00	0	6.00	0	6.00	4.00	0	3.00	4.00	9.00	5.00	0	10.00	3.00
955	6.00	6.00	6.00	112	85	40	10	11	7	7	10	6	7	3	3	2	2	2	2	2	4	1	5	1	1	2	0	4	1	3	4	6.00	5.00	5.00	7.00	4.00	6.00	5.00	13.00	6.00	8.00	6.00	7.00	13.00	6.00	5.00	5.00	5.00	4.00	10.00	10.00	0	8.00	7.00	4.00	6.00
956	6.00	6.00	6.00	222	182	84	22	16	21	8	8	13	12	7	18	6	9	15	3	4	2	1	8	8	4	5	3	4	2	1	3	5.00	7.00	6.00	7.00	6.00	6.00	6.00	6.00	6.00	6.00	7.00	7.00	7.00	5.00	12.00	0.00	5.00	4.00	6.00	5.00	7.00	6.00	6.00	4.00	8.00
957	7.00	7.00	7.00	67	53	29	7	4	7	4	2	4	3	1	4	5	2	5	1	2	2	1	0	0	1	2	2	1	1	0	1	8.00	7.00	7.00	8.00	10.00	8.00	7.00	6.00	8.00	6.00	9.00	6.00	7.00	9.00	12.00	7.00	0	0	9.00	7.00	9.00	7.00	6.00	0	12.00
958	6.00	6.00	6.00	358	276	110	39	34	24	19	23	18	15	18	19	15	9	11	9	8	12	4	6	6	8	5	5	3	4	5	3	6.00	7.00	7.00	6.00	7.00	6.00	7.00	7.00	6.00	6.00	6.00	6.00	6.00	5.00	5.00	8.00	7.00	5.00	7.00	6.00	6.00	5.00	7.00	7.00	6.00
959	6.00	6.00	6.00	107	77	35	10	12	17	8	5	4	1	5	4	5	1	1	6	1	2	1	2	2	0	5	2	1	0	1	0	7.00	6.00	5.00	7.00	6.00	8.00	6.00	5.00	6.00	6.00	7.00	6.00	6.00	4.00	8.00	10.00	7.00	5.00	0	6.00	7.00	6.00	0	6.00	0
960	6.00	6.00	6.00	147	122	43	18	14	6	12	14	15	6	11	5	2	5	7	0	1	1	2	4	2	4	1	3	0	2	1	1	6.00	8.00	7.00	7.00	8.00	6.00	6.00	8.00	5.00	4.00	6.00	7.00	0	6.00	7.00	6.00	8.00	6.00	7.00	8.00	8.00	0	7.00	7.00	3.00
961	8.00	7.00	8.00	114	90	36	11	16	12	10	8	4	6	5	2	3	5	5	4	3	1	3	1	0	2	1	1	2	1	1	0	7.00	8.00	8.00	8.00	6.00	11.00	7.00	9.00	11.00	7.00	8.00	8.00	8.00	7.00	9.00	8.00	11.00	0	11.00	10.00	6.00	9.00	5.00	7.00	0
962	8.00	8.00	8.00	73	54	21	5	9	3	9	3	0	4	4	5	5	5	2	1	1	2	2	3	0	4	0	0	1	0	0	0	10.00	9.00	10.00	9.00	9.00	0	8.00	10.00	8.00	7.00	9.00	7.00	6.00	10.00	11.00	7.00	9.00	0	7.00	0	0	13.00	0	0	0
963	9.00	9.00	10.00	21	15	6	3	5	1	0	3	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	2	10.00	8.00	10.00	0	10.00	9.00	0	0	0	11.00	0	0	10.00	0	0	8.00	0	9.00	6.00	0	0	7.00	0	0	8.00
964	11.00	11.00	11.00	58	50	11	5	7	4	1	3	5	1	5	2	0	4	2	2	1	1	1	1	1	0	1	1	0	1	0	2	10.00	9.00	11.00	11.00	8.00	11.00	10.00	13.00	22.00	0	12.00	13.00	14.00	10.00	0.00	13.00	8.00	9.00	0	10.00	11.00	0	16.00	0	14.00
965	11.00	11.00	11.00	118	91	37	10	13	9	6	4	6	7	2	10	4	5	4	1	2	3	4	2	0	5	2	1	1	0	2	1	11.00	9.00	11.00	9.00	13.00	12.00	11.00	15.00	11.00	11.00	11.00	11.00	8.00	13.00	11.00	10.00	15.00	0	9.00	10.00	10.00	14.00	0	9.00	10.00
966	11.00	11.00	12.00	77	63	32	6	7	7	6	8	3	4	3	4	7	0	3	1	2	0	0	1	0	3	1	1	1	1	0	1	12.00	11.00	11.00	10.00	11.00	11.00	13.00	12.00	11.00	11.00	0	15.00	10.00	12.00	0	0	12.00	0	13.00	10.00	12.00	14.00	11.00	0	11.00
967	13.00	12.00	11.00	14	10	7	2	2	0	1	1	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	14.00	14.00	0	15.00	13.00	0	2.00	9.00	12.00	0	0	0	0	0	0	0	15.00	0	0	0	14.00	0	0	0	0
973	12.00	12.00	14.00	3	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	0	0	0	0	0	0	0	0	9.00	0	0	0	0	0	0	0	0	0
974	9.00	10.00	8.00	12	10	3	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	16.00	8.00	9.00	8.00	0	10.00	7.00	0	11.00	11.00	0	0	0	0	0	0	0	7.00	0	0	0	10.00	0	0
975	8.00	8.00	8.00	25	19	11	2	3	4	1	0	1	1	0	1	0	0	2	1	0	1	0	0	1	0	0	0	5	0	0	0	7.00	7.00	8.00	14.00	0	11.00	8.00	0	7.00	0	0	18.00	13.00	0	13.00	0	0	8.00	0	0	0	9.00	0	0	0
976	8.00	8.00	8.00	214	172	90	24	14	24	16	3	15	8	11	6	7	10	10	9	5	3	2	6	2	5	5	2	3	4	4	2	8.00	8.00	9.00	7.00	9.00	7.00	11.00	12.00	9.00	10.00	7.00	10.00	10.00	7.00	6.00	9.00	12.00	12.00	8.00	9.00	12.00	9.00	11.00	11.00	15.00
977	8.00	8.00	8.00	69	61	40	14	5	15	5	2	0	1	0	1	2	2	4	3	0	2	1	0	3	0	0	0	2	0	1	0	10.00	6.00	8.00	7.00	15.00	0	7.00	0	12.00	10.00	17.00	8.00	7.00	0	13.00	8.00	0	7.00	0	0	0	8.00	0	13.00	0
978	8.00	8.00	8.00	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	0.00	0.00	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	7.00	7.00	9.00	4	3	2	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6.00	0	0	0	0	0	0	0	9.00	0	0	0	7.00	0	0	0	0	0	0	0	0	0	0	0
982	8.00	8.00	8.00	42	32	15	2	3	2	8	1	1	1	3	1	1	1	1	1	0	1	1	3	0	1	1	0	1	0	0	1	9.00	8.00	15.00	7.00	10.00	7.00	11.00	11.00	3.00	8.00	5.00	10.00	5.00	0	7.00	10.00	9.00	0	8.00	9.00	0	7.00	0	0	8.00
983	7.00	7.00	7.00	23	19	8	3	2	1	1	1	1	0	0	2	0	2	0	2	2	2	0	0	0	0	0	0	0	1	1	2	8.00	10.00	6.00	7.00	7.00	9.00	0	0	8.00	0	10.00	0	7.00	7.00	8.00	0	0	0	0	0	0	0	7.00	8.00	9.00
985	10.00	10.00	12.00	5	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	12.00	0	0	0	0	0	10.00	0	0	0	0	0	8.00	0	0	0	0	0	0	0	8.00	0	15.00
986	8.00	8.00	7.00	161	120	57	15	15	18	7	4	10	9	8	3	4	4	7	4	4	0	3	8	5	3	3	0	6	1	1	5	7.00	9.00	8.00	9.00	7.00	9.00	8.00	8.00	8.00	6.00	10.00	7.00	11.00	10.00	0	7.00	8.00	7.00	9.00	7.00	0	8.00	6.00	6.00	8.00
987	9.00	9.00	8.00	26	19	7	0	4	2	4	0	0	0	3	1	1	2	1	0	2	0	0	1	0	0	0	1	0	1	0	1	0	10.00	9.00	11.00	0	0	0	12.00	7.00	8.00	11.00	7.00	0	10.00	0	0	9.00	0	0	0	9.00	0	13.00	0	10.00
989	6.00	6.00	6.00	25	19	7	1	2	3	2	0	1	2	0	3	0	0	1	0	1	0	2	0	4	0	0	1	0	2	0	0	11.00	10.00	5.00	7.00	0	7.00	6.00	0	5.00	0	0	9.00	0	6.00	0	7.00	0	9.00	0	0	7.00	0	8.00	0	0
990	6.00	6.00	6.00	133	102	48	16	11	14	12	11	3	4	5	6	7	4	6	3	3	4	1	1	1	1	4	0	0	0	0	1	5.00	7.00	7.00	5.00	4.00	6.00	5.00	7.00	6.00	5.00	4.00	6.00	6.00	5.00	6.00	2.00	3.00	6.00	6.00	6.00	0	0	0	0	7.00
991	6.00	6.00	6.00	201	167	68	22	12	11	13	14	11	11	14	6	11	10	9	5	2	2	3	6	5	0	3	3	2	1	3	1	7.00	6.00	7.00	6.00	6.00	6.00	7.00	6.00	7.00	6.00	7.00	6.00	8.00	7.00	7.00	7.00	7.00	4.00	0	8.00	5.00	8.00	10.00	6.00	19.00
992	6.00	6.00	6.00	307	219	101	42	26	29	47	11	11	11	16	6	10	4	3	2	4	4	9	7	3	8	5	4	7	1	4	2	6.00	6.00	6.00	7.00	7.00	5.00	7.00	9.00	5.00	6.00	7.00	8.00	8.00	6.00	6.00	7.00	5.00	5.00	7.00	6.00	7.00	5.00	12.00	9.00	7.00
993	7.00	7.00	6.00	107	72	16	4	34	6	10	5	2	3	3	7	3	5	1	2	2	4	0	1	2	1	4	1	0	3	0	0	7.00	8.00	9.00	8.00	5.00	6.00	9.00	6.00	6.00	5.00	6.00	4.00	5.00	9.00	7.00	0	4.00	7.00	5.00	7.00	6.00	0	7.00	0	0
994	6.00	6.00	6.00	149	120	51	15	10	8	5	6	11	6	11	10	5	3	10	11	1	4	1	3	2	7	3	2	2	0	0	1	5.00	7.00	6.00	7.00	6.00	5.00	8.00	7.00	4.00	6.00	8.00	7.00	7.00	5.00	4.00	11.00	6.00	6.00	7.00	5.00	10.00	5.00	0	0	4.00
995	6.00	6.00	4.00	73	51	19	2	3	4	5	2	2	4	2	5	4	3	2	0	2	2	4	0	10	5	0	3	1	1	1	0	10.00	6.00	4.00	7.00	6.00	7.00	8.00	7.00	7.00	4.00	6.00	5.00	0	7.00	7.00	6.00	0	6.00	5.00	0	6.00	9.00	5.00	8.00	0
996	6.00	6.00	6.00	432	317	136	52	39	40	37	18	16	26	30	12	11	14	12	6	2	6	11	11	3	10	10	7	11	2	2	4	6.00	5.00	6.00	7.00	7.00	7.00	6.00	5.00	5.00	5.00	6.00	7.00	8.00	8.00	6.00	6.00	6.00	8.00	7.00	6.00	6.00	5.00	9.00	6.00	8.00
